femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,hash,lastRefresh,id
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,0,0,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,107,99107,Putnam (County),8131,a653c68cd6d3c614b5562524c6594179,2019-10-10T19:53:01.683Z,5d1bcec2d5b39c032f26657f
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",0,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,33,99033,Escambia (County),9041,2d9f17f71287832c9e223b1295a851ea,2019-10-10T19:53:02.116Z,5d1bcec3d5b39c032f266902
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,71,99071,Lee (County),8131,c0d5afad85c850dc674d747878df9027,2019-10-10T19:53:01.624Z,5d1bcec2d5b39c032f266550
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,1,99001,Alachua (County),8131,e9a4b44a2541b3834110d7d9619e4b88,2019-10-10T19:53:01.741Z,5d1bcec2d5b39c032f266574
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,91,99091,Okaloosa (County),9041,bbaba6427c9220820d162049032e11c6,2019-10-10T19:53:02.146Z,5d1bcec3d5b39c032f266977
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,0,0,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,99,99099,Palm Beach (County),8131,51abf97d5eedc76ba00080e6468d5327,2019-10-10T19:53:01.628Z,5d1bcec2d5b39c032f266593
FM-2255-FL,2255,FL,FM,1999-04-17T04:00:00.000Z,1999,Fire,FL-FIRES 04/13/99,0,0,1,0,1999-04-13T13:02:24.000Z,,2002-07-25T04:00:00.000Z,12,77,99077,Liberty (County),99035,2c27a2cd6140c00cd7f02646d4542996,2019-10-10T19:53:04.075Z,5d1bcec5d5b39c032f2675d4
FM-2260-FL,2260,FL,FM,1999-04-23T04:00:00.000Z,1999,Fire,FL-FIRES 04/13/99,0,0,1,0,1999-04-13T13:02:24.000Z,,2002-07-29T04:00:00.000Z,12,15,99015,Charlotte (County),99040,93c4900ff4f44c0208dfca62627dd5e6,2019-10-10T19:53:04.070Z,5d1bcec6d5b39c032f2676a9
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",0,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,37,99037,Franklin (County),9041,09da9b57a7736f62b04aa479b946ba3d,2019-10-10T19:53:02.116Z,5d1bcec3d5b39c032f2668fb
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,0,0,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,15,99015,Charlotte (County),8131,251fb127304dac2035b4857a01a50033,2019-10-10T19:53:01.675Z,5d1bcec2d5b39c032f26659f
DR-1806-FL,1806,FL,DR,2008-10-27T04:00:00.000Z,2009,Hurricane,HURRICANE GUSTAV,0,0,1,1,2008-08-31T04:00:00.000Z,2008-09-07T04:00:00.000Z,,12,37,99037,Franklin (County),8166,2144553f2d154d395f4028d5b639d5b2,2019-07-26T18:49:53.408Z,5d1bcec3d5b39c032f26673f
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,65,99065,Jefferson (County),8131,1a618ed0668f88dfe0aace6435ddf728,2019-10-10T19:53:01.685Z,5d1bcec2d5b39c032f266582
FM-2211-FL,2211,FL,FM,1998-06-21T04:00:00.000Z,1998,Fire,CHIPPOLA RIVER DISTRICT-GULF COUNTY-DEPOT CREEK FIRE,0,0,1,0,1998-06-21T04:00:00.000Z,1998-06-21T04:00:00.000Z,,12,0,0,Statewide,98089,cc9fd9a9470a3f64e7d6bc57105db5ab,2019-07-26T18:49:56.495Z,5d1bcec5d5b39c032f2675d6
FM-2692-FL,2692,FL,FM,2007-05-10T01:45:00.000Z,2007,Fire,CALLOOSAHATCHEE FIRE COMPLEX,0,0,1,0,2007-05-07T04:00:00.000Z,,2010-09-16T04:00:00.000Z,12,71,99071,Lee (County),7832,9d7dd59e3ac115c88e51ced97372bba2,2019-10-10T19:53:04.395Z,5d1bcec6d5b39c032f267890
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,83,99083,Marion (County),8131,da5cb3b7df61e07a6490ce3cd35651c0,2019-10-10T19:53:01.625Z,5d1bcec2d5b39c032f266552
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,51,99051,Hendry (County),8131,b08808063efb5300109d2ced441f6427,2019-10-10T19:53:01.682Z,5d1bcec2d5b39c032f266609
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",0,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,45,99045,Gulf (County),9041,da8900d002548fd044ad8ed3e4fe4035,2019-10-10T19:53:02.144Z,5d1bcec3d5b39c032f266924
DR-1840-FL,1840,FL,DR,2009-05-27T20:00:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",0,0,1,1,2009-05-17T04:00:00.000Z,2009-05-28T04:00:00.000Z,,12,35,99035,Flagler (County),9074,15b1ab7b12b9cbb1c97e3ae5656f2b88,2019-10-10T19:53:02.247Z,5d1bcec3d5b39c032f266988
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,0,0,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,87,99087,Monroe (County),8131,61935f103188d0ef208af633a8e92c05,2019-10-10T19:53:01.628Z,5d1bcec2d5b39c032f266585
DR-1840-FL,1840,FL,DR,2009-05-27T20:00:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,1,1,2009-05-17T04:00:00.000Z,2009-05-28T04:00:00.000Z,,12,127,99127,Volusia (County),9074,7ddc92e8a43f99222b9d9dd77fd7aaf1,2019-10-10T19:53:02.247Z,5d1bcec3d5b39c032f2669f6
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,9,99009,Brevard (County),8131,ea81824a8b20fb7c690553e389a317e2,2019-10-10T19:53:01.628Z,5d1bcec2d5b39c032f26657c
FM-2299-FL,2299,FL,FM,2000-05-20T00:55:00.000Z,2000,Fire,WITHLACOOCHEE FIRE COMPLEX,0,0,1,0,2000-05-19T04:00:00.000Z,,2007-06-06T04:00:00.000Z,12,69,99069,Lake (County),58,3b023e14c05c82bcd9eb20f75122a61a,2019-10-10T19:53:04.076Z,5d1bcec6d5b39c032f26769e
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,73,99073,Leon (County),9041,3e60a6bd9d967fdda7a04477366a17b4,2019-10-10T19:53:02.144Z,5d1bcec3d5b39c032f266901
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,133,99133,Washington (County),9041,e2b9265279744a1493d702701d3e9f30,2019-10-10T19:53:02.146Z,5d1bcec3d5b39c032f266959
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,77,99077,Liberty (County),8131,a0eac63bb8d859684d174a25637fbed0,2019-10-10T19:53:01.674Z,5d1bcec2d5b39c032f266594
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",0,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,5,99005,Bay (County),9041,4548f690f6c7ce387bf6d547bc720de0,2019-10-10T19:53:02.144Z,5d1bcec3d5b39c032f26692d
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,0,0,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,81,99081,Manatee (County),8131,51250b823e33d1014a732adee14af0ad,2019-10-10T19:53:01.628Z,5d1bcec2d5b39c032f266607
DR-1840-FL,1840,FL,DR,2009-05-27T20:00:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",0,0,1,1,2009-05-17T04:00:00.000Z,2009-05-28T04:00:00.000Z,,12,19,99019,Clay (County),9074,e9d006e2fbfc638045c1d81d74fe3db7,2019-10-10T19:53:02.248Z,5d1bcec3d5b39c032f266984
FM-2212-FL,2212,FL,FM,1998-06-21T04:00:00.000Z,1998,Fire,CALOOSHATTCHEE FIRE COMPLEX,0,0,1,0,1998-06-21T04:00:00.000Z,1998-06-21T04:00:00.000Z,,12,0,0,Statewide,98090,d40d69763c6e640b17d16f2c3410cda7,2019-07-26T18:49:56.499Z,5d1bcec5d5b39c032f2675f9
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,0,0,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,121,99121,Suwannee (County),8131,0346a1316e71e71ac48455406faf93c6,2019-10-10T19:53:01.628Z,5d1bcec2d5b39c032f266584
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,129,99129,Wakulla (County),8131,655f2b49d99c66e7b45db6f45728448a,2019-10-10T19:53:01.627Z,5d1bcec2d5b39c032f266566
FM-2306-FL,2306,FL,FM,2000-06-05T22:50:00.000Z,2000,Fire,"FL, SUWANNEE FIRE COMPLEX",0,0,1,0,2000-06-05T04:00:00.000Z,,2003-09-16T04:00:00.000Z,12,125,99125,Union (County),65,5a1175a966fcd95c303a99ddb085059c,2019-10-10T19:53:04.078Z,5d1bcec6d5b39c032f267680
FM-2256-FL,2256,FL,FM,1999-04-18T04:00:00.000Z,1999,Fire,FL-FIRES 04/13/99,0,0,1,0,1999-04-13T13:02:24.000Z,,2002-07-26T04:00:00.000Z,12,11,99011,Broward (County),99036,814e578f009cf823a2fe38a0060eb3d6,2019-10-10T19:53:04.137Z,5d1bcec6d5b39c032f26762f
FM-2051-FL,2051,FL,FM,1985-05-17T04:00:00.000Z,1985,Fire,ASTER FIRE,0,0,1,0,1985-05-17T04:00:00.000Z,1985-05-17T04:00:00.000Z,,12,0,0,Statewide,85025,d09d8f7d6b2393a3b6b9495cc6c2e391,2019-07-26T18:49:56.360Z,5d1bcec5d5b39c032f26750f
DR-1806-FL,1806,FL,DR,2008-10-27T04:00:00.000Z,2009,Hurricane,HURRICANE GUSTAV,0,0,1,1,2008-08-31T04:00:00.000Z,2008-09-07T04:00:00.000Z,,12,33,99033,Escambia (County),8166,3cf7d8c44489919102929a3a8db3fa88,2019-07-26T18:49:53.407Z,5d1bcec2d5b39c032f2666f3
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,79,99079,Madison (County),9041,3cdf93046b894613169a9e7482b3ee0e,2019-10-10T19:53:02.145Z,5d1bcec3d5b39c032f266967
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",0,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,65,99065,Jefferson (County),9041,e580824f83713cee9dc13c3f3916710c,2019-10-10T19:53:02.115Z,5d1bcec3d5b39c032f26692a
DR-1840-FL,1840,FL,DR,2009-05-27T20:00:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",0,0,1,1,2009-05-17T04:00:00.000Z,2009-05-28T04:00:00.000Z,,12,107,99107,Putnam (County),9074,09179d2dff92efa8acc05a016bfc0eec,2019-10-10T19:53:02.250Z,5d1bcec3d5b39c032f2669fb
FM-2696-FL,2696,FL,FM,2007-06-27T20:15:00.000Z,2007,Fire,OKEECHOBEE FIRE COMPLEX,0,0,1,0,2007-05-29T04:00:00.000Z,,2010-09-16T04:00:00.000Z,12,93,99093,Okeechobee (County),7845,32bd488d3f2ba786350bdd563b9a59a6,2019-10-10T19:53:04.449Z,5d1bcec6d5b39c032f267892
FM-2255-FL,2255,FL,FM,1999-04-17T04:00:00.000Z,1999,Fire,FL-FIRES 04/13/99,0,0,1,0,1999-04-13T13:02:24.000Z,,2002-07-25T04:00:00.000Z,12,63,99063,Jackson (County),99035,9757ccc4f12677abec4b53170589b529,2019-10-10T19:53:04.072Z,5d1bcec5d5b39c032f267614
FM-2305-FL,2305,FL,FM,2000-06-03T00:05:00.000Z,2000,Fire,"FL, JACKSONVILLE FIRE COMPLEX",0,0,1,0,2000-06-02T04:00:00.000Z,,2004-05-16T04:00:00.000Z,12,31,99031,Duval (County),66,7a7858de6a51c9a8a958e9f82bff1c91,2019-10-10T19:53:04.077Z,5d1bcec6d5b39c032f267678
FM-2251-FL,2251,FL,FM,1999-04-15T17:19:00.000Z,1999,Fire,OKEECHOBEE FIRE COMPLEX,0,0,1,0,1999-04-13T13:02:24.000Z,,2007-06-05T04:00:00.000Z,12,93,99093,Okeechobee (County),99031,d732be938060047e59c3224730ca2ba5,2019-10-10T19:53:04.000Z,5d1bcec6d5b39c032f267657
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,41,99041,Gilchrist (County),9041,041136110432d11cec846de120b1eab8,2019-10-10T19:53:02.146Z,5d1bcec3d5b39c032f26690e
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,0,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,75,99075,Levy (County),9041,be1b2f374a261ade8f4500c9ad394769,2019-10-10T19:53:02.144Z,5d1bcec3d5b39c032f2668f8
FM-2299-FL,2299,FL,FM,2000-05-20T00:55:00.000Z,2000,Fire,WITHLACOOCHEE FIRE COMPLEX,0,0,1,0,2000-05-19T04:00:00.000Z,,2007-06-06T04:00:00.000Z,12,17,99017,Citrus (County),58,deabd63c717b46a9d98475c3bdad85a0,2019-10-10T19:53:04.076Z,5d1bcec6d5b39c032f2676bb
FM-2307-FL,2307,FL,FM,2000-06-09T12:20:00.000Z,2000,Fire,"FL, PERRY FIRE COMPLEX",0,0,1,0,2000-06-09T23:16:00.000Z,,2003-09-16T04:00:00.000Z,12,123,99123,Taylor (County),64,ebc9aa710f83cbdefce6891b5de9edb7,2019-10-10T19:53:04.071Z,5d1bcec6d5b39c032f26768b
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,13,99013,Calhoun (County),9041,de2528b110f993e673ff50c6614a8620,2019-10-10T19:53:02.144Z,5d1bcec3d5b39c032f266900
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,0,0,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,49,99049,Hardee (County),8131,8e3fb3f46eb8afaa4cfa779e8cac111f,2019-10-10T19:53:01.680Z,5d1bcec2d5b39c032f26657b
FM-2300-FL,2300,FL,FM,2000-05-21T00:45:00.000Z,2000,Fire,LAKELAND DISTRICT FIRE,0,0,1,0,2000-05-22T04:00:00.000Z,,2004-05-16T04:00:00.000Z,12,105,99105,Polk (County),59,af98d3533de451f21ef4f7e2bc54dc82,2019-10-10T19:53:04.076Z,5d1bcec6d5b39c032f2676a2
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,121,99121,Suwannee (County),9041,df46e22edee40bcca0df61acb604aec2,2019-10-10T19:53:02.146Z,5d1bcec3d5b39c032f26696a
FM-2255-FL,2255,FL,FM,1999-04-17T04:00:00.000Z,1999,Fire,FL-FIRES 04/13/99,0,0,1,0,1999-04-13T13:02:24.000Z,,2002-07-25T04:00:00.000Z,12,133,99133,Washington (County),99035,e5beb6c91c14775599831986ef4d265f,2019-10-10T19:53:04.137Z,5d1bcec5d5b39c032f2675fd
FM-2355-FL,2355,FL,FM,2001-02-20T00:40:00.000Z,2001,Fire,FL - CALOOSAHATCHEE FIRE COMPLEX,0,0,1,0,2001-02-19T05:00:00.000Z,,2003-09-16T04:00:00.000Z,12,51,99051,Hendry (County),1023,75c7e02fa609c6dad019c7dc2fdcf622,2019-10-10T19:53:04.129Z,5d1bcec6d5b39c032f2676d0
FM-2251-FL,2251,FL,FM,1999-04-15T17:19:00.000Z,1999,Fire,OKEECHOBEE FIRE COMPLEX,0,0,1,0,1999-04-13T13:02:24.000Z,,2007-06-05T04:00:00.000Z,12,85,99085,Martin (County),99031,1e56cd5619400466adebd2a2626ec2aa,2019-10-10T19:53:04.000Z,5d1bcec6d5b39c032f267661
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,21,99021,Collier (County),8131,4a8015c71269dbf190d885d509a4637a,2019-10-10T19:53:01.682Z,5d1bcec2d5b39c032f266580
FM-2253-FL,2253,FL,FM,1999-04-15T04:00:00.000Z,1999,Fire,FL-FIRES 04/13/99,0,0,1,0,1999-04-13T13:02:24.000Z,,2004-12-21T05:00:00.000Z,12,117,99117,Seminole (County),99033,383549ae1890d4e9cb414e6e5835af62,2019-10-10T19:53:04.075Z,5d1bcec6d5b39c032f26764e
FM-2260-FL,2260,FL,FM,1999-04-23T04:00:00.000Z,1999,Fire,FL-FIRES 04/13/99,0,0,1,0,1999-04-13T13:02:24.000Z,,2002-07-29T04:00:00.000Z,12,115,99115,Sarasota (County),99040,a2b85333168a6e8ecac449ca2cbe4825,2019-10-10T19:53:04.029Z,5d1bcec6d5b39c032f2676b2
FM-2354-FL,2354,FL,FM,2001-02-20T00:40:00.000Z,2001,Fire,FL - OKEECHOBEE COMPLEX FIRE,0,0,1,0,2001-02-19T05:00:00.000Z,,2003-09-16T04:00:00.000Z,12,85,99085,Martin (County),1022,0bdc81a8989d1d6e98ee8430a93d9360,2019-10-10T19:53:04.128Z,5d1bcec6d5b39c032f267716
FM-2050-FL,2050,FL,FM,1985-05-17T04:00:00.000Z,1985,Fire,PERRY FIRE,0,0,1,0,1985-05-17T04:00:00.000Z,1985-05-17T04:00:00.000Z,,12,0,0,Statewide,85024,8668af319da456bc239b22aec6869509,2019-07-26T18:49:56.433Z,5d1bcec5d5b39c032f2675b5
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,129,99129,Wakulla (County),9041,56b6374aa3b40c86df156840104f564d,2019-10-10T19:53:02.174Z,5d1bcec3d5b39c032f266909
FM-2200-FL,2200,FL,FM,1998-06-08T04:00:00.000Z,1998,Fire,"PALM COAST 98 FIRE COMPLEX   (ST.JOHNS, SEMINOLE & FLAGER",0,0,1,0,1998-06-06T04:00:00.000Z,1998-06-06T04:00:00.000Z,,12,0,0,Statewide,98046,c3add902e86ad450ac8959d05faa5700,2019-07-26T18:49:56.503Z,5d1bcec5d5b39c032f2675cf
FM-2201-FL,2201,FL,FM,1998-06-16T04:00:00.000Z,1998,Fire,JACKSONVILLE FIRE COMPLEX,0,0,1,0,1998-06-16T04:00:00.000Z,1998-06-16T04:00:00.000Z,,12,0,0,Statewide,98252,48d2e5db6c2395f5d5ea9b950ab968b3,2019-07-26T18:49:56.572Z,5d1bcec5d5b39c032f2675c1
FM-2300-FL,2300,FL,FM,2000-05-21T00:45:00.000Z,2000,Fire,LAKELAND DISTRICT FIRE,0,0,1,0,2000-05-22T04:00:00.000Z,,2004-05-16T04:00:00.000Z,12,103,99103,Pinellas (County),59,dcd3b263435dc1dec20d17588eb13894,2019-10-10T19:53:04.076Z,5d1bcec6d5b39c032f26769f
FM-2696-FL,2696,FL,FM,2007-06-27T20:15:00.000Z,2007,Fire,OKEECHOBEE FIRE COMPLEX,0,0,1,0,2007-05-29T04:00:00.000Z,,2010-09-16T04:00:00.000Z,12,43,99043,Glades (County),7845,a844a7295364a27af4b63148213dddc8,2019-10-10T19:53:04.446Z,5d1bcec6d5b39c032f267874
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,127,99127,Volusia (County),8131,08bb391d9c94f1e30d6f1241e48bd076,2019-10-10T19:53:01.624Z,5d1bcec2d5b39c032f266575
FM-2207-FL,2207,FL,FM,1998-06-19T04:00:00.000Z,1998,Fire,WACCASSA FIRE COMPLEX,0,0,1,0,1998-06-19T04:00:00.000Z,1998-06-19T04:00:00.000Z,,12,0,0,Statewide,98249,11e941ce519c67cba6af1388fa674e6a,2019-07-26T18:49:56.571Z,5d1bcec5d5b39c032f2675f7
FM-2692-FL,2692,FL,FM,2007-05-10T01:45:00.000Z,2007,Fire,CALLOOSAHATCHEE FIRE COMPLEX,0,0,1,0,2007-05-07T04:00:00.000Z,,2010-09-16T04:00:00.000Z,12,51,99051,Hendry (County),7832,edf073a58ecedd3c469d0b6aede39660,2019-10-10T19:53:04.448Z,5d1bcec6d5b39c032f26788c
FM-2298-FL,2298,FL,FM,2000-05-16T22:30:00.000Z,2000,Fire,FLOWERS-MYAKKA FIRE COMPLEX,0,0,1,0,2000-05-15T04:00:00.000Z,,2007-06-05T04:00:00.000Z,12,115,99115,Sarasota (County),57,612a88427a439a38b8e131dc189cf592,2019-10-10T19:53:04.077Z,5d1bcec6d5b39c032f267652
FM-2258-FL,2258,FL,FM,1999-04-20T04:00:00.000Z,1999,Fire,FL-FIRES 04/13/99,0,0,1,0,1999-04-13T13:02:24.000Z,,2004-12-21T05:00:00.000Z,12,47,99047,Hamilton (County),99038,9d0d973091662d2a80b8d6bd3f4d33a3,2019-10-10T19:53:04.136Z,5d1bcec6d5b39c032f2676b7
EM-3131-FL,3131,FL,EM,1998-09-25T04:00:00.000Z,1998,Hurricane,HURRICANE GRORGES,0,0,1,0,1998-09-25T04:00:00.000Z,1998-10-02T04:00:00.000Z,,12,49,99049,Hardee (County),98167,c2308bff6b37c55f3abf42408a489bd4,2019-07-26T18:49:59.865Z,5d1bcec9d5b39c032f2684a5
FM-2258-FL,2258,FL,FM,1999-04-20T04:00:00.000Z,1999,Fire,FL-FIRES 04/13/99,0,0,1,0,1999-04-13T13:02:24.000Z,,2004-12-21T05:00:00.000Z,12,7,99007,Bradford (County),99038,67b573b9344e7b01ecd46b35f6d87f8d,2019-10-10T19:53:04.075Z,5d1bcec6d5b39c032f267620
FM-2305-FL,2305,FL,FM,2000-06-03T00:05:00.000Z,2000,Fire,"FL, JACKSONVILLE FIRE COMPLEX",0,0,1,0,2000-06-02T04:00:00.000Z,,2004-05-16T04:00:00.000Z,12,89,99089,Nassau (County),66,bcc4ff57b103996d69a4e07bf113f250,2019-10-10T19:53:04.077Z,5d1bcec6d5b39c032f267684
DR-1831-FL,1831,FL,DR,2009-04-21T18:30:00.000Z,2009,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",1,0,1,1,2009-03-26T04:00:00.000Z,2009-05-05T04:00:00.000Z,,12,47,99047,Hamilton (County),9041,694082649b210e7ff59965c7a49f43f5,2019-10-10T19:53:02.145Z,5d1bcec3d5b39c032f266904
FM-2687-FL,2687,FL,FM,2007-05-03T02:13:00.000Z,2007,Fire,DELAND FIRE COMPLEX,0,0,1,0,2007-05-01T04:02:00.000Z,,2011-06-08T04:00:00.000Z,12,117,99117,Seminole (County),7824,2ed4522a15b0ca84723c50bfc6f91974,2019-10-10T19:53:04.449Z,5d1bcec6d5b39c032f267877
FM-2687-FL,2687,FL,FM,2007-05-03T02:13:00.000Z,2007,Fire,DELAND FIRE COMPLEX,0,0,1,0,2007-05-01T04:02:00.000Z,,2011-06-08T04:00:00.000Z,12,35,99035,Flagler (County),7824,f36aee41a8351fbab9487fe861c6ecc5,2019-10-10T19:53:04.396Z,5d1bcec6d5b39c032f26790a
DR-1785-FL,1785,FL,DR,2008-08-24T15:30:00.000Z,2008,Severe Storm(s),TROPICAL STORM FAY,1,1,1,1,2008-08-18T13:00:00.000Z,2008-09-12T04:00:00.000Z,,12,3,99003,Baker (County),8131,65b5e0d50897c13230b8a8fc14ac4cf8,2019-10-10T19:53:01.626Z,5d1bcec2d5b39c032f266560
